SIMETIME,ADIRU_AC_POS_LATITUDE_FINE_1,ADIRU_AC_POS_LONGITUDE_1,ADIRU_AC_POS_LONGITUDE_FINE_1,ADIRU_AC_POS_LATITUDE_1
364.41,49.9646682739258,8.50664,8.50664329528809,49.9647
364.42,49.9646682739258,8.50664,8.50664329528809,49.9647
364.43,49.9646682739258,8.50664,8.50664329528809,49.9647
364.44,49.9646301269531,8.50666,8.50665855407715,49.9646
364.45,49.9646301269531,8.50666,8.50665855407715,49.9646
364.46,49.9646301269531,8.50666,8.50665855407715,49.9646
364.47,49.9646301269531,8.50666,8.50665855407715,49.9646
364.48,49.9645881652832,8.50667,8.50667381286621,49.9646
364.49,49.9645881652832,8.50667,8.50667381286621,49.9646
364.5,49.9645881652832,8.50667,8.50667381286621,49.9646
364.51,49.9645881652832,8.50667,8.50667381286621,49.9646
364.52,49.9645500183105,8.50669,8.50668811798096,49.9646
364.53,49.9645500183105,8.50669,8.50668811798096,49.9646
364.54,49.9645500183105,8.50669,8.50668811798096,49.9646
364.55,49.9645500183105,8.50669,8.50668811798096,49.9646
364.56,49.9645118713379,8.5067,8.50670337677002,49.9645
364.57,49.9645118713379,8.5067,8.50670337677002,49.9645
364.58,49.9645118713379,8.5067,8.50670337677002,49.9645
364.59,49.9645118713379,8.5067,8.50670337677002,49.9645
364.6,49.9644737243652,8.50672,8.50671768188477,49.9645
364.61,49.9644737243652,8.50672,8.50671768188477,49.9645
364.62,49.9644737243652,8.50672,8.50671768188477,49.9645
364.63,49.9644737243652,8.50672,8.50671768188477,49.9645
364.64,49.9644317626953,8.50673,8.50673294067383,49.9644
364.65,49.9644317626953,8.50673,8.50673294067383,49.9644
364.66,49.9644317626953,8.50673,8.50673294067383,49.9644
364.67,49.9644317626953,8.50673,8.50673294067383,49.9644
364.68,49.9643936157227,8.50675,8.50674724578857,49.9644
364.69,49.9643936157227,8.50675,8.50674724578857,49.9644
364.7,49.9643936157227,8.50675,8.50674724578857,49.9644
364.71,49.9643936157227,8.50675,8.50674724578857,49.9644
364.72,49.96435546875,8.50676,8.50676250457764,49.9644
364.73,49.96435546875,8.50676,8.50676250457764,49.9644
364.74,49.96435546875,8.50676,8.50676250457764,49.9644
364.75,49.96435546875,8.50676,8.50676250457764,49.9644
364.76,49.9643173217773,8.50678,8.50677680969238,49.9643
364.77,49.9643173217773,8.50678,8.50677680969238,49.9643
364.78,49.9643173217773,8.50678,8.50677680969238,49.9643
364.79,49.9643173217773,8.50678,8.50677680969238,49.9643
364.8,49.9642753601074,8.50679,8.50679016113281,49.9643
364.81,49.9642753601074,8.50679,8.50679016113281,49.9643
364.82,49.9642753601074,8.50679,8.50679016113281,49.9643
364.83,49.9642753601074,8.50679,8.50679016113281,49.9643
364.84,49.9642372131348,8.50681,8.50680541992188,49.9642
364.85,49.9642372131348,8.50681,8.50680541992188,49.9642
364.86,49.9642372131348,8.50681,8.50680541992188,49.9642
364.87,49.9642372131348,8.50681,8.50680541992188,49.9642
364.88,49.9641990661621,8.50682,8.5068187713623,49.9642
364.89,49.9641990661621,8.50682,8.5068187713623,49.9642
364.9,49.9641990661621,8.50682,8.5068187713623,49.9642
364.91,49.9641990661621,8.50682,8.5068187713623,49.9642
364.92,49.9641571044922,8.50683,8.50683403015137,49.9642
364.93,49.9641571044922,8.50683,8.50683403015137,49.9642
364.94,49.9641571044922,8.50683,8.50683403015137,49.9642
364.95,49.9641571044922,8.50683,8.50683403015137,49.9642
364.96,49.9641189575195,8.50685,8.5068473815918,49.9641
364.97,49.9641189575195,8.50685,8.5068473815918,49.9641
364.98,49.9641189575195,8.50685,8.5068473815918,49.9641
364.99,49.9641189575195,8.50685,8.5068473815918,49.9641
365,49.9640808105469,8.50686,8.50686073303223,49.9641
365.01,49.9640808105469,8.50686,8.50686073303223,49.9641
365.02,49.9640808105469,8.50686,8.50686073303223,49.9641
365.03,49.9640808105469,8.50686,8.50686073303223,49.9641
365.04,49.964038848877,8.50688,8.50687503814697,49.964
365.05,49.964038848877,8.50688,8.50687503814697,49.964
365.06,49.964038848877,8.50688,8.50687503814697,49.964
365.07,49.964038848877,8.50688,8.50687503814697,49.964
365.08,49.9640007019043,8.50689,8.5068883895874,49.964
365.09,49.9640007019043,8.50689,8.5068883895874,49.964
365.1,49.9640007019043,8.50689,8.5068883895874,49.964
365.11,49.9640007019043,8.50689,8.5068883895874,49.964
365.12,49.9639625549316,8.5069,8.50690269470215,49.964
365.13,49.9639625549316,8.5069,8.50690269470215,49.964
365.14,49.9639625549316,8.5069,8.50690269470215,49.964
365.15,49.9639625549316,8.5069,8.50690269470215,49.964
365.16,49.9639205932617,8.50692,8.50691604614258,49.9639
365.17,49.9639205932617,8.50692,8.50691604614258,49.9639
365.18,49.9639205932617,8.50692,8.50691604614258,49.9639
365.19,49.9639205932617,8.50692,8.50691604614258,49.9639
365.2,49.9638824462891,8.50693,8.50693035125732,49.9639
365.21,49.9638824462891,8.50693,8.50693035125732,49.9639
365.22,49.9638824462891,8.50693,8.50693035125732,49.9639
365.23,49.9638824462891,8.50693,8.50693035125732,49.9639
365.24,49.9638442993164,8.50694,8.50694274902344,49.9638
365.25,49.9638442993164,8.50694,8.50694274902344,49.9638
365.26,49.9638442993164,8.50694,8.50694274902344,49.9638
365.27,49.9638442993164,8.50694,8.50694274902344,49.9638
365.28,49.9638023376465,8.50696,8.50695610046387,49.9638
365.29,49.9638023376465,8.50696,8.50695610046387,49.9638
365.3,49.9638023376465,8.50696,8.50695610046387,49.9638
365.31,49.9638023376465,8.50696,8.50695610046387,49.9638
365.32,49.9637641906738,8.50697,8.5069694519043,49.9638
365.33,49.9637641906738,8.50697,8.5069694519043,49.9638
365.34,49.9637641906738,8.50697,8.5069694519043,49.9638
365.35,49.9637641906738,8.50697,8.5069694519043,49.9638
365.36,49.9637260437012,8.50698,8.50698184967041,49.9637
365.37,49.9637260437012,8.50698,8.50698184967041,49.9637
365.38,49.9637260437012,8.50698,8.50698184967041,49.9637
365.39,49.9637260437012,8.50698,8.50698184967041,49.9637
365.4,49.9636840820312,8.507,8.50699615478516,49.9637
365.41,49.9636840820312,8.507,8.50699615478516,49.9637
365.42,49.9636840820312,8.507,8.50699615478516,49.9637
365.43,49.9636840820312,8.507,8.50699615478516,49.9637
365.44,49.9636459350586,8.50701,8.50700855255127,49.9636
365.45,49.9636459350586,8.50701,8.50700855255127,49.9636
365.46,49.9636459350586,8.50701,8.50700855255127,49.9636
365.47,49.9636459350586,8.50701,8.50700855255127,49.9636
365.48,49.9636077880859,8.50702,8.50702095031738,49.9636
365.49,49.9636077880859,8.50702,8.50702095031738,49.9636
365.5,49.9636077880859,8.50702,8.50702095031738,49.9636
365.51,49.9636077880859,8.50702,8.50702095031738,49.9636
365.52,49.963565826416,8.50703,8.50703430175781,49.9636
365.53,49.963565826416,8.50703,8.50703430175781,49.9636
365.54,49.963565826416,8.50703,8.50703430175781,49.9636
365.55,49.963565826416,8.50703,8.50703430175781,49.9636
365.56,49.9635276794434,8.50705,8.50704669952393,49.9635
365.57,49.9635276794434,8.50705,8.50704669952393,49.9635
365.58,49.9635276794434,8.50705,8.50704669952393,49.9635
365.59,49.9635276794434,8.50705,8.50704669952393,49.9635
365.6,49.9634857177734,8.50706,8.50705909729004,49.9635
365.61,49.9634857177734,8.50706,8.50705909729004,49.9635
365.62,49.9634857177734,8.50706,8.50705909729004,49.9635
365.63,49.9634857177734,8.50706,8.50705909729004,49.9635
365.64,49.9634475708008,8.50707,8.50707149505615,49.9634
365.65,49.9634475708008,8.50707,8.50707149505615,49.9634
365.66,49.9634475708008,8.50707,8.50707149505615,49.9634
365.67,49.9634475708008,8.50707,8.50707149505615,49.9634
365.68,49.9634094238281,8.50708,8.50708389282227,49.9634
365.69,49.9634094238281,8.50708,8.50708389282227,49.9634
365.7,49.9634094238281,8.50708,8.50708389282227,49.9634
365.71,49.9634094238281,8.50708,8.50708389282227,49.9634
365.72,49.9633674621582,8.5071,8.50709629058838,49.9634
365.73,49.9633674621582,8.5071,8.50709629058838,49.9634
365.74,49.9633674621582,8.5071,8.50709629058838,49.9634
365.75,49.9633674621582,8.5071,8.50709629058838,49.9634
365.76,49.9633293151855,8.50711,8.50710868835449,49.9633
365.77,49.9633293151855,8.50711,8.50710868835449,49.9633
365.78,49.9633293151855,8.50711,8.50710868835449,49.9633
365.79,49.9633293151855,8.50711,8.50710868835449,49.9633
365.8,49.9632911682129,8.50712,8.50712108612061,49.9633
365.81,49.9632911682129,8.50712,8.50712108612061,49.9633
365.82,49.9632911682129,8.50712,8.50712108612061,49.9633
365.83,49.9632911682129,8.50712,8.50712108612061,49.9633
365.84,49.963249206543,8.50713,8.5071325302124,49.9632
365.85,49.963249206543,8.50713,8.5071325302124,49.9632
365.86,49.963249206543,8.50713,8.5071325302124,49.9632
365.87,49.963249206543,8.50713,8.5071325302124,49.9632
365.88,49.9632110595703,8.50714,8.50714492797852,49.9632
365.89,49.9632110595703,8.50714,8.50714492797852,49.9632
365.9,49.9632110595703,8.50714,8.50714492797852,49.9632
365.91,49.9632110595703,8.50714,8.50714492797852,49.9632
365.92,49.9631690979004,8.50716,8.50715637207031,49.9632
365.93,49.9631690979004,8.50716,8.50715637207031,49.9632
365.94,49.9631690979004,8.50716,8.50715637207031,49.9632
365.95,49.9631690979004,8.50716,8.50715637207031,49.9632
365.96,49.9631309509277,8.50717,8.50716781616211,49.9631
365.97,49.9631309509277,8.50717,8.50716781616211,49.9631
365.98,49.9631309509277,8.50717,8.50716781616211,49.9631
365.99,49.9631309509277,8.50717,8.50716781616211,49.9631
366,49.9630928039551,8.50718,8.50718021392822,49.9631
366.01,49.9630928039551,8.50718,8.50718021392822,49.9631
366.02,49.9630928039551,8.50718,8.50718021392822,49.9631
366.03,49.9630928039551,8.50718,8.50718021392822,49.9631
366.04,49.9630508422852,8.50719,8.50719165802002,49.9631
366.05,49.9630508422852,8.50719,8.50719165802002,49.9631
366.06,49.9630508422852,8.50719,8.50719165802002,49.9631
366.07,49.9630508422852,8.50719,8.50719165802002,49.9631
366.08,49.9630126953125,8.5072,8.50720310211182,49.963
366.09,49.9630126953125,8.5072,8.50720310211182,49.963
366.1,49.9630126953125,8.5072,8.50720310211182,49.963
366.11,49.9630126953125,8.5072,8.50720310211182,49.963
366.12,49.9629707336426,8.50721,8.50721454620361,49.963
366.13,49.9629707336426,8.50721,8.50721454620361,49.963
366.14,49.9629707336426,8.50721,8.50721454620361,49.963
366.15,49.9629707336426,8.50721,8.50721454620361,49.963
366.16,49.9629325866699,8.50723,8.50722503662109,49.9629
366.17,49.9629325866699,8.50723,8.50722503662109,49.9629
366.18,49.9629325866699,8.50723,8.50722503662109,49.9629
366.19,49.9629325866699,8.50723,8.50722503662109,49.9629
366.2,49.962890625,8.50724,8.50723743438721,49.9629
366.21,49.962890625,8.50724,8.50723743438721,49.9629
366.22,49.962890625,8.50724,8.50723743438721,49.9629
366.23,49.962890625,8.50724,8.50723743438721,49.9629
366.24,49.9628524780273,8.50725,8.50724792480469,49.9629
366.25,49.9628524780273,8.50725,8.50724792480469,49.9629
366.26,49.9628524780273,8.50725,8.50724792480469,49.9629
366.27,49.9628524780273,8.50725,8.50724792480469,49.9629
366.28,49.9628105163574,8.50726,8.50725936889648,49.9628
366.29,49.9628105163574,8.50726,8.50725936889648,49.9628
366.3,49.9628105163574,8.50726,8.50725936889648,49.9628
366.31,49.9628105163574,8.50726,8.50725936889648,49.9628
366.32,49.9627723693848,8.50727,8.50726985931396,49.9628
366.33,49.9627723693848,8.50727,8.50726985931396,49.9628
366.34,49.9627723693848,8.50727,8.50726985931396,49.9628
366.35,49.9627723693848,8.50727,8.50726985931396,49.9628
366.36,49.9627342224121,8.50728,8.50728034973145,49.9627
366.37,49.9627342224121,8.50728,8.50728034973145,49.9627
366.38,49.9627342224121,8.50728,8.50728034973145,49.9627
366.39,49.9627342224121,8.50728,8.50728034973145,49.9627
366.4,49.9626922607422,8.50729,8.50729179382324,49.9627
366.41,49.9626922607422,8.50729,8.50729179382324,49.9627
366.42,49.9626922607422,8.50729,8.50729179382324,49.9627
366.43,49.9626922607422,8.50729,8.50729179382324,49.9627
366.44,49.9626541137695,8.5073,8.50730228424072,49.9627
366.45,49.9626541137695,8.5073,8.50730228424072,49.9627
366.46,49.9626541137695,8.5073,8.50730228424072,49.9627
366.47,49.9626541137695,8.5073,8.50730228424072,49.9627
366.48,49.9626121520996,8.50731,8.5073127746582,49.9626
366.49,49.9626121520996,8.50731,8.5073127746582,49.9626
366.5,49.9626121520996,8.50731,8.5073127746582,49.9626
366.51,49.9626121520996,8.50731,8.5073127746582,49.9626
366.52,49.962574005127,8.50732,8.50732326507568,49.9626
366.53,49.962574005127,8.50732,8.50732326507568,49.9626
366.54,49.962574005127,8.50732,8.50732326507568,49.9626
366.55,49.962574005127,8.50732,8.50732326507568,49.9626
366.56,49.962532043457,8.50733,8.50733280181885,49.9625
366.57,49.962532043457,8.50733,8.50733280181885,49.9625
366.58,49.962532043457,8.50733,8.50733280181885,49.9625
366.59,49.962532043457,8.50733,8.50733280181885,49.9625
366.6,49.9624938964844,8.50734,8.50734424591064,49.9625
366.61,49.9624938964844,8.50734,8.50734424591064,49.9625
366.62,49.9624938964844,8.50734,8.50734424591064,49.9625
366.63,49.9624938964844,8.50734,8.50734424591064,49.9625
366.64,49.9624519348145,8.50735,8.50735378265381,49.9625
366.65,49.9624519348145,8.50735,8.50735378265381,49.9625
366.66,49.9624519348145,8.50735,8.50735378265381,49.9625
366.67,49.9624519348145,8.50735,8.50735378265381,49.9625
366.68,49.9624137878418,8.50736,8.50736427307129,49.9624
366.69,49.9624137878418,8.50736,8.50736427307129,49.9624
366.7,49.9624137878418,8.50736,8.50736427307129,49.9624
366.71,49.9624137878418,8.50736,8.50736427307129,49.9624
366.72,49.9623718261719,8.50737,8.50737380981445,49.9624
366.73,49.9623718261719,8.50737,8.50737380981445,49.9624
366.74,49.9623718261719,8.50737,8.50737380981445,49.9624
366.75,49.9623718261719,8.50737,8.50737380981445,49.9624
366.76,49.9623336791992,8.50738,8.50738334655762,49.9623
366.77,49.9623336791992,8.50738,8.50738334655762,49.9623
366.78,49.9623336791992,8.50738,8.50738334655762,49.9623
366.79,49.9623336791992,8.50738,8.50738334655762,49.9623
366.8,49.9622917175293,8.50739,8.5073938369751,49.9623
366.81,49.9622917175293,8.50739,8.5073938369751,49.9623
366.82,49.9622917175293,8.50739,8.5073938369751,49.9623
366.83,49.9622917175293,8.50739,8.5073938369751,49.9623
366.84,49.9622535705566,8.5074,8.50740337371826,49.9623
366.85,49.9622535705566,8.5074,8.50740337371826,49.9623
366.86,49.9622535705566,8.5074,8.50740337371826,49.9623
366.87,49.9622535705566,8.5074,8.50740337371826,49.9623
366.88,49.9622116088867,8.50741,8.50741386413574,49.9622
366.89,49.9622116088867,8.50741,8.50741386413574,49.9622
366.9,49.9622116088867,8.50741,8.50741386413574,49.9622
366.91,49.9622116088867,8.50741,8.50741386413574,49.9622
366.92,49.9621734619141,8.50742,8.50742244720459,49.9622
366.93,49.9621734619141,8.50742,8.50742244720459,49.9622
366.94,49.9621734619141,8.50742,8.50742244720459,49.9622
366.95,49.9621734619141,8.50742,8.50742244720459,49.9622
366.96,49.9621315002441,8.50743,8.50743198394775,49.9621
366.97,49.9621315002441,8.50743,8.50743198394775,49.9621
366.98,49.9621315002441,8.50743,8.50743198394775,49.9621
366.99,49.9621315002441,8.50743,8.50743198394775,49.9621
367,49.9620933532715,8.50744,8.50744152069092,49.9621
367.01,49.9620933532715,8.50744,8.50744152069092,49.9621
367.02,49.9620933532715,8.50744,8.50744152069092,49.9621
367.03,49.9620933532715,8.50744,8.50744152069092,49.9621
367.04,49.9620513916016,8.50745,8.50745105743408,49.9621
367.05,49.9620513916016,8.50745,8.50745105743408,49.9621
367.06,49.9620513916016,8.50745,8.50745105743408,49.9621
367.07,49.9620513916016,8.50745,8.50745105743408,49.9621
367.08,49.9620132446289,8.50746,8.50746059417725,49.962
367.09,49.9620132446289,8.50746,8.50746059417725,49.962
367.1,49.9620132446289,8.50746,8.50746059417725,49.962
367.11,49.9620132446289,8.50746,8.50746059417725,49.962
367.12,49.961971282959,8.50747,8.50746917724609,49.962
367.13,49.961971282959,8.50747,8.50746917724609,49.962
367.14,49.961971282959,8.50747,8.50746917724609,49.962
367.15,49.961971282959,8.50747,8.50746917724609,49.962
367.16,49.9619331359863,8.50748,8.50747776031494,49.9619
367.17,49.9619331359863,8.50748,8.50747776031494,49.9619
367.18,49.9619331359863,8.50748,8.50747776031494,49.9619
367.19,49.9619331359863,8.50748,8.50747776031494,49.9619
367.2,49.9618911743164,8.50749,8.50748729705811,49.9619
367.21,49.9618911743164,8.50749,8.50748729705811,49.9619
367.22,49.9618911743164,8.50749,8.50748729705811,49.9619
367.23,49.9618911743164,8.50749,8.50748729705811,49.9619
367.24,49.9618530273438,8.5075,8.50749588012695,49.9619
367.25,49.9618530273438,8.5075,8.50749588012695,49.9619
367.26,49.9618530273438,8.5075,8.50749588012695,49.9619
367.27,49.9618530273438,8.5075,8.50749588012695,49.9619
367.28,49.9618110656738,8.5075,8.5075044631958,49.9618
367.29,49.9618110656738,8.5075,8.5075044631958,49.9618
367.3,49.9618110656738,8.5075,8.5075044631958,49.9618
367.31,49.9618110656738,8.5075,8.5075044631958,49.9618
367.32,49.9617729187012,8.50751,8.50751304626465,49.9618
367.33,49.9617729187012,8.50751,8.50751304626465,49.9618
367.34,49.9617729187012,8.50751,8.50751304626465,49.9618
367.35,49.9617729187012,8.50751,8.50751304626465,49.9618
367.36,49.9617309570312,8.50752,8.5075216293335,49.9617
367.37,49.9617309570312,8.50752,8.5075216293335,49.9617
367.38,49.9617309570312,8.50752,8.5075216293335,49.9617
367.39,49.9617309570312,8.50752,8.5075216293335,49.9617
367.4,49.9616928100586,8.50753,8.50753021240234,49.9617
367.41,49.9616928100586,8.50753,8.50753021240234,49.9617
367.42,49.9616928100586,8.50753,8.50753021240234,49.9617
367.43,49.9616928100586,8.50753,8.50753021240234,49.9617
367.44,49.9616508483887,8.50754,8.50753784179688,49.9617
367.45,49.9616508483887,8.50754,8.50753784179688,49.9617
367.46,49.9616508483887,8.50754,8.50753784179688,49.9617
367.47,49.9616508483887,8.50754,8.50753784179688,49.9617
367.48,49.961612701416,8.50755,8.50754737854004,49.9616
367.49,49.961612701416,8.50755,8.50754737854004,49.9616
367.5,49.961612701416,8.50755,8.50754737854004,49.9616
367.51,49.961612701416,8.50755,8.50754737854004,49.9616
367.52,49.9615707397461,8.50756,8.50755500793457,49.9616
367.53,49.9615707397461,8.50756,8.50755500793457,49.9616
367.54,49.9615707397461,8.50756,8.50755500793457,49.9616
367.55,49.9615707397461,8.50756,8.50755500793457,49.9616
367.56,49.9615325927734,8.50756,8.5075626373291,49.9615
367.57,49.9615325927734,8.50756,8.5075626373291,49.9615
367.58,49.9615325927734,8.50756,8.5075626373291,49.9615
367.59,49.9615325927734,8.50756,8.5075626373291,49.9615
367.6,49.9614906311035,8.50757,8.50757122039795,49.9615
367.61,49.9614906311035,8.50757,8.50757122039795,49.9615
367.62,49.9614906311035,8.50757,8.50757122039795,49.9615
367.63,49.9614906311035,8.50757,8.50757122039795,49.9615
367.64,49.9614486694336,8.50758,8.50757884979248,49.9614
367.65,49.9614486694336,8.50758,8.50757884979248,49.9614
367.66,49.9614486694336,8.50758,8.50757884979248,49.9614
367.67,49.9614486694336,8.50758,8.50757884979248,49.9614
367.68,49.9614105224609,8.50759,8.5075855255127,49.9614
367.69,49.9614105224609,8.50759,8.5075855255127,49.9614
367.7,49.9614105224609,8.50759,8.5075855255127,49.9614
367.71,49.9614105224609,8.50759,8.5075855255127,49.9614
367.72,49.961368560791,8.50759,8.50759410858154,49.9614
367.73,49.961368560791,8.50759,8.50759410858154,49.9614
367.74,49.961368560791,8.50759,8.50759410858154,49.9614
367.75,49.961368560791,8.50759,8.50759410858154,49.9614
367.76,49.9613304138184,8.5076,8.50760078430176,49.9613
367.77,49.9613304138184,8.5076,8.50760078430176,49.9613
367.78,49.9613304138184,8.5076,8.50760078430176,49.9613
367.79,49.9613304138184,8.5076,8.50760078430176,49.9613
367.8,49.9612884521484,8.50761,8.50760936737061,49.9613
367.81,49.9612884521484,8.50761,8.50760936737061,49.9613
367.82,49.9612884521484,8.50761,8.50760936737061,49.9613
367.83,49.9612884521484,8.50761,8.50760936737061,49.9613
367.84,49.9612503051758,8.50762,8.50761604309082,49.9613
367.85,49.9612503051758,8.50762,8.50761604309082,49.9613
367.86,49.9612503051758,8.50762,8.50761604309082,49.9613
367.87,49.9612503051758,8.50762,8.50761604309082,49.9613
367.88,49.9612083435059,8.50762,8.50762271881104,49.9612
367.89,49.9612083435059,8.50762,8.50762271881104,49.9612
367.9,49.9612083435059,8.50762,8.50762271881104,49.9612
367.91,49.9612083435059,8.50762,8.50762271881104,49.9612
367.92,49.9611701965332,8.50763,8.50763130187988,49.9612
367.93,49.9611701965332,8.50763,8.50763130187988,49.9612
367.94,49.9611701965332,8.50763,8.50763130187988,49.9612
367.95,49.9611701965332,8.50763,8.50763130187988,49.9612
367.96,49.9611282348633,8.50764,8.5076379776001,49.9611
367.97,49.9611282348633,8.50764,8.5076379776001,49.9611
367.98,49.9611282348633,8.50764,8.5076379776001,49.9611
367.99,49.9611282348633,8.50764,8.5076379776001,49.9611
368,49.9610862731934,8.50765,8.50764560699463,49.9611
368.01,49.9610862731934,8.50765,8.50764560699463,49.9611
368.02,49.9610862731934,8.50765,8.50764560699463,49.9611
368.03,49.9610862731934,8.50765,8.50764560699463,49.9611
368.04,49.9610481262207,8.50765,8.50765132904053,49.961
368.05,49.9610481262207,8.50765,8.50765132904053,49.961
368.06,49.9610481262207,8.50765,8.50765132904053,49.961
368.07,49.9610481262207,8.50765,8.50765132904053,49.961
368.08,49.9610061645508,8.50766,8.50765800476074,49.961
368.09,49.9610061645508,8.50766,8.50765800476074,49.961
368.1,49.9610061645508,8.50766,8.50765800476074,49.961
368.11,49.9610061645508,8.50766,8.50765800476074,49.961
368.12,49.9609680175781,8.50767,8.50766563415527,49.961
368.13,49.9609680175781,8.50767,8.50766563415527,49.961
368.14,49.9609680175781,8.50767,8.50766563415527,49.961
368.15,49.9609680175781,8.50767,8.50766563415527,49.961
368.16,49.9609260559082,8.50767,8.50767135620117,49.9609
368.17,49.9609260559082,8.50767,8.50767135620117,49.9609
368.18,49.9609260559082,8.50767,8.50767135620117,49.9609
368.19,49.9609260559082,8.50767,8.50767135620117,49.9609
368.2,49.9608840942383,8.50768,8.5076789855957,49.9609
368.21,49.9608840942383,8.50768,8.5076789855957,49.9609
368.22,49.9608840942383,8.50768,8.5076789855957,49.9609
368.23,49.9608840942383,8.50768,8.5076789855957,49.9609
368.24,49.9608459472656,8.50768,8.5076847076416,49.9608
368.25,49.9608459472656,8.50768,8.5076847076416,49.9608
368.26,49.9608459472656,8.50768,8.5076847076416,49.9608
368.27,49.9608459472656,8.50768,8.5076847076416,49.9608
368.28,49.9608039855957,8.50769,8.5076904296875,49.9608
368.29,49.9608039855957,8.50769,8.5076904296875,49.9608
368.3,49.9608039855957,8.50769,8.5076904296875,49.9608
368.31,49.9608039855957,8.50769,8.5076904296875,49.9608
368.32,49.960765838623,8.5077,8.50769805908203,49.9608
368.33,49.960765838623,8.5077,8.50769805908203,49.9608
368.34,49.960765838623,8.5077,8.50769805908203,49.9608
368.35,49.960765838623,8.5077,8.50769805908203,49.9608
368.36,49.9607238769531,8.5077,8.50770378112793,49.9607
368.37,49.9607238769531,8.5077,8.50770378112793,49.9607
368.38,49.9607238769531,8.5077,8.50770378112793,49.9607
368.39,49.9607238769531,8.5077,8.50770378112793,49.9607
368.4,49.9606819152832,8.50771,8.50771045684814,49.9607
368.41,49.9606819152832,8.50771,8.50771045684814,49.9607
368.42,49.9606819152832,8.50771,8.50771045684814,49.9607
368.43,49.9606819152832,8.50771,8.50771045684814,49.9607
368.44,49.9606437683105,8.50772,8.50771522521973,49.9606
368.45,49.9606437683105,8.50772,8.50771522521973,49.9606
368.46,49.9606437683105,8.50772,8.50771522521973,49.9606
368.47,49.9606437683105,8.50772,8.50771522521973,49.9606
368.48,49.9606018066406,8.50772,8.50772094726562,49.9606
368.49,49.9606018066406,8.50772,8.50772094726562,49.9606
368.5,49.9606018066406,8.50772,8.50772094726562,49.9606
368.51,49.9606018066406,8.50772,8.50772094726562,49.9606
368.52,49.960563659668,8.50773,8.50772762298584,49.9606
368.53,49.960563659668,8.50773,8.50772762298584,49.9606
368.54,49.960563659668,8.50773,8.50772762298584,49.9606
368.55,49.960563659668,8.50773,8.50772762298584,49.9606
368.56,49.960521697998,8.50773,8.50773239135742,49.9605
368.57,49.960521697998,8.50773,8.50773239135742,49.9605
368.58,49.960521697998,8.50773,8.50773239135742,49.9605
368.59,49.960521697998,8.50773,8.50773239135742,49.9605
368.6,49.9604797363281,8.50774,8.50773811340332,49.9605
368.61,49.9604797363281,8.50774,8.50773811340332,49.9605
368.62,49.9604797363281,8.50774,8.50773811340332,49.9605
368.63,49.9604797363281,8.50774,8.50773811340332,49.9605
368.64,49.9604415893555,8.50774,8.50774383544922,49.9604
368.65,49.9604415893555,8.50774,8.50774383544922,49.9604
368.66,49.9604415893555,8.50774,8.50774383544922,49.9604
368.67,49.9604415893555,8.50774,8.50774383544922,49.9604
368.68,49.9603996276855,8.50775,8.5077486038208,49.9604
368.69,49.9603996276855,8.50775,8.5077486038208,49.9604
368.7,49.9603996276855,8.50775,8.5077486038208,49.9604
368.71,49.9603996276855,8.50775,8.5077486038208,49.9604
368.72,49.9603576660156,8.50776,8.50775527954102,49.9604
368.73,49.9603576660156,8.50776,8.50775527954102,49.9604
368.74,49.9603576660156,8.50776,8.50775527954102,49.9604
368.75,49.9603576660156,8.50776,8.50775527954102,49.9604
368.76,49.960319519043,8.50776,8.5077600479126,49.9603
368.77,49.960319519043,8.50776,8.5077600479126,49.9603
368.78,49.960319519043,8.50776,8.5077600479126,49.9603
368.79,49.960319519043,8.50776,8.5077600479126,49.9603
368.8,49.960277557373,8.50776,8.50776481628418,49.9603
368.81,49.960277557373,8.50776,8.50776481628418,49.9603
368.82,49.960277557373,8.50776,8.50776481628418,49.9603
368.83,49.960277557373,8.50776,8.50776481628418,49.9603
368.84,49.9602394104004,8.50777,8.50776958465576,49.9602
368.85,49.9602394104004,8.50777,8.50776958465576,49.9602
368.86,49.9602394104004,8.50777,8.50776958465576,49.9602
368.87,49.9602394104004,8.50777,8.50776958465576,49.9602
368.88,49.9601974487305,8.50777,8.50777435302734,49.9602
368.89,49.9601974487305,8.50777,8.50777435302734,49.9602
368.9,49.9601974487305,8.50777,8.50777435302734,49.9602
368.91,49.9601974487305,8.50777,8.50777435302734,49.9602
368.92,49.9601554870605,8.50778,8.50778007507324,49.9602
368.93,49.9601554870605,8.50778,8.50778007507324,49.9602
368.94,49.9601554870605,8.50778,8.50778007507324,49.9602
368.95,49.9601554870605,8.50778,8.50778007507324,49.9602
368.96,49.9601173400879,8.50778,8.50778388977051,49.9601
368.97,49.9601173400879,8.50778,8.50778388977051,49.9601
368.98,49.9601173400879,8.50778,8.50778388977051,49.9601
368.99,49.9601173400879,8.50778,8.50778388977051,49.9601
369,49.960075378418,8.50779,8.50778865814209,49.9601
369.01,49.960075378418,8.50779,8.50778865814209,49.9601
369.02,49.960075378418,8.50779,8.50778865814209,49.9601
369.03,49.960075378418,8.50779,8.50778865814209,49.9601
369.04,49.960033416748,8.50779,8.50779342651367,49.96
369.05,49.960033416748,8.50779,8.50779342651367,49.96
369.06,49.960033416748,8.50779,8.50779342651367,49.96
369.07,49.960033416748,8.50779,8.50779342651367,49.96
